Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2015-08-24,35.30510424664504,37.26019340859883,34.667954445593125,36.378658294677734,88753700,0.4926224363741673,0.5305351988832452,0.4860606299223476,0.503315806388855,682284000,21.343910759095902,24.477890676668554,20.698215800437183,23.200000762939453,648825200
2015-08-25,37.155455786481326,37.74023918461495,35.25273308189736,35.32255935668945,70616600,0.5254313314876742,0.5273756061970609,0.49286532402038574,0.49286532402038574,622684000,24.997594723719715,24.997594723719715,23.285492212156004,23.339487075805664,414406400
2015-08-26,36.666674827002254,37.391107306436545,35.83750961444412,37.27764129638672,63408000,0.5089055325945131,0.5305352285924859,0.5050170394571439,0.5300491452217102,614976000,24.09317251935836,24.72311890919554,23.63421358890838,24.678123474121094,387098400
2015-08-27,37.731508423532965,38.35993156513794,37.46966655769754,38.31629180908203,50943200,0.5356386342608825,0.5502204343796618,0.5324792384408547,0.5499774217605591,463764000,25.24957449879677,25.476803677990713,24.75236584250581,25.404809951782227,338464400
2015-08-28,37.87989224170574,38.53449865143913,37.87116229172241,38.34247970581055,28246700,0.5499774414398733,0.5558101501075066,0.5460889496804759,0.5524077415466309,320944000,25.236075366845448,25.49255313260234,25.094338196232183,25.488054275512695,212657600
2015-08-31,38.01953609131013,38.34247427544812,37.61804168644949,37.984622955322266,34441700,0.5497344084592828,0.5536229000747166,0.5441447126263947,0.5463319420814514,219352000,25.20457976022276,25.767031336471472,25.197830615942337,25.368816375732422,224917200
2015-09-01,36.80633231628672,37.172913612342654,36.36120145268325,36.500850677490234,49688900,0.5305350292391345,0.5395271336475291,0.5200847332092872,0.5239731669425964,353408000,24.78161195158818,25.170827405095967,24.153915909142547,24.234909057617188,307383600
2015-09-02,36.9721847108061,37.86245016845884,36.553236847705094,37.844993591308594,37671500,0.5383119347751544,0.5400131389564027,0.5293198306987325,0.5397701263427734,344044000,24.799613100120496,25.274320602416992,24.552133058895926,25.274320602416992,247555200
2015-09-03,37.88861781515478,38.386118406443934,37.7751517750098,37.96717071533203,28285200,0.5477902791804107,0.5504636504689981,0.5402563645101603,0.5412284731864929,262556000,25.308073616797277,25.373318213281248,24.756871693919365,24.83111572265625,212935600
2015-09-04,37.364931008549426,37.56567655286095,36.83251732039712,37.19036865234375,37138800,0.5319932671372888,0.5404993479668571,0.5283478453124275,0.5285908579826355,287972000,24.516138359592922,24.849108714933806,24.412647480691515,24.58363151550293,199985200
2015-09-08,37.79259535339529,38.40356177480336,37.70531586297949,38.307552337646484,32469800,0.5414717322096476,0.5533802282555116,0.5392845011785643,0.5511929392814636,238448000,25.14158190957819,25.323815645291326,24.819859584716458,25.26757049560547,219374400
2015-09-09,38.58685896371973,38.75269469231355,37.45220869789295,37.59185791015625,33469500,0.5528939680425323,0.5575114988820818,0.5390412016950632,0.5402563810348511,289392000,25.593798375146992,25.65229210634995,24.69612437558536,24.781618118286133,340043200
2015-09-10,37.63549915964874,38.22028254826097,37.31256096774347,37.783878326416016,31366600,0.5370970195566587,0.5555673179567101,0.5346667186604136,0.5487624406814575,357076000,24.808610885901718,25.485802996509893,24.725369159489954,25.326066970825195,251571200
2015-09-11,37.652955841022425,38.04572030776119,37.47839348586076,37.949710845947266,27132500,0.5426865732639078,0.554108978647946,0.5404992856553914,0.5504635572433472,301584000,25.15057952208659,25.695032119750977,25.14383037924651,25.695032119750977,199662000
2015-09-14,37.906080114601764,37.914806736162575,37.40857944811592,37.5656852722168,23656000,0.5531369135142485,0.5548381180288634,0.5485193252929038,0.5514357089996338,192460000,26.228240764614974,26.297984206676528,25.841273828404,25.942514419555664,233453600
2015-09-15,37.69659279277213,38.65668400997953,37.60058666760116,38.386112213134766,28882200,0.5516787981852208,0.56042789257608,0.5499775934346289,0.5575115084648132,327976000,26.08200084721381,26.216988862991936,25.74227966294069,26.160743713378906,173364800
2015-09-16,38.377395423942005,38.73524681878076,38.263929373041734,38.66542053222656,23372200,0.5565390993243619,0.5645590933582422,0.552407596025531,0.5613996982574463,173508000,26.153997088888968,26.219241674699525,25.971763335861283,26.18999481201172,148694000
2015-09-17,38.65668972030264,39.27638296353615,38.473400732219524,38.62177658081055,32768200,0.5711209943965615,0.576224664714527,0.5652882862618065,0.5665034651756287,268712000,26.021258765887808,26.207991371903283,25.584795823332808,25.629791259765625,256450400
2015-09-18,37.96716741441343,38.394845018084524,37.81879157670101,37.949710845947266,63143700,0.5587267248970863,0.5708782295953833,0.555324315170152,0.5660176277160645,326412000,25.245066734481526,25.715276965832878,25.168574173127286,25.5240421295166,297141200
2015-09-21,38.07189901526316,38.813788105016904,38.054442448851354,38.499576568603516,26177200,0.5667466265161408,0.5730654194632897,0.5638302427119383,0.5718502402305603,281840000,25.573544996885683,25.956013055840767,25.571296426687674,25.920015335083008,200888000
2015-09-22,37.862431021200656,38.44721107724976,37.80133469682239,38.31629180908203,28085900,0.559455865045808,0.5633443584441777,0.5533800832465522,0.5562964677810669,228356000,25.508299643483372,25.688284808894235,25.31481619142971,25.512800216674805,201384800
2015-09-23,38.34248125526316,38.551953450322586,37.975899919658396,38.29011154174805,17145200,0.5567825072479783,0.5623722057844467,0.5545952767350196,0.5589697957038879,161632000,25.564544713836543,25.809774458036703,25.490302421065618,25.71978187561035,143026800
2015-09-24,37.92353251349672,38.517042599335824,37.76642670668634,38.32502365112305,27905600,0.5555670946776127,0.5754955771948619,0.5468180033787492,0.569662868976593,382440000,25.47905611784562,25.985262530782947,25.28107378315788,25.872772216796875,200878000
2015-09-25,38.82252516453205,39.040727309114295,38.19410192269505,38.3512077331543,29384600,0.5767109895635568,0.584974059819144,0.5682049645190625,0.5737946629524231,369692000,26.19674865467389,26.252993819791985,25.652294151816385,25.807531356811523,224607600
2015-09-28,38.25519568508856,38.48212441546794,37.71405205276083,37.783878326416016,27613800,0.5737945488672873,0.5774399708921383,0.562615154223318,0.566260576248169,395584000,25.61404917133368,25.776035529855257,25.29682731628418,25.29682731628418,208436000
2015-09-29,37.85371383568552,38.02827624826753,37.57441530735475,37.91481018066406,32763600,0.5723364299858361,0.5771970319351172,0.5643164309752277,0.5762249231338501,380736000,25.384568356552666,25.537555274474176,24.266414198335106,24.53639030456543,293461600
2015-09-30,38.29883219550653,38.66541011262843,38.10681328872856,38.630496978759766,34958900,0.5815711779338001,0.599798452537933,0.5781687703376152,0.599069356918335,556380000,24.786114351327377,25.09433841688778,24.462143427581807,24.81536293029785,265892000
2015-10-01,39.05818969571697,39.05818969571697,38.185380987432794,38.935997009277344,28657900,0.5990696712471707,0.6007708759378767,0.5703920883056948,0.5874042510986328,489296000,24.538629338625583,24.662369331840583,24.14266307680301,24.653369903564453,255716400
2015-10-02,38.63922970846953,39.77388000488281,38.33374475937753,39.77388000488281,41839000,0.5842448960542683,0.6027151942253113,0.5781691149175157,0.6027151942253113,386144000,24.30015769138034,24.975099563728357,24.196666810262887,24.83336067199707,232079200
2015-10-05,39.93097494431958,40.92597575447458,39.88733520044417,40.69904708862305,34369300,0.606603498697946,0.6253168037575672,0.6034441027594863,0.6177828907966614,482024000,24.720868398906564,25.056090738102707,24.538634657097756,24.923351287841797,208258800
2015-10-06,40.437228252865964,41.179114308427984,40.34121876413421,40.80380630493164,27017200,0.611221307051678,0.6284764266883578,0.608791006063007,0.6258031129837036,453216000,24.889604211847214,25.139332825717407,24.696120750353806,25.042591094970703,192787200
2015-10-07,41.10927686796281,41.32747898154966,40.10554914316331,40.847434997558594,27711500,0.6272611957103319,0.6386836025696156,0.6170539101618757,0.632364809513092,310152000,25.13933246388411,25.14608160743765,24.615128955791427,24.923351287841797,187062400
2015-10-08,40.637965364262996,41.47586073354671,40.58559565512018,41.414764404296875,33772700,0.6296914371245899,0.6377114340286716,0.618998069290527,0.6360102295875549,460068000,24.79061122220669,24.79061122220669,24.345148908449993,24.635374069213867,247918400
2015-10-09,41.41476651588199,41.49331941885122,40.95217571861855,41.118011474609375,28600600,0.6326077433424626,0.6386835229681614,0.6216714211363051,0.6335799098014832,423248000,24.747871040371894,25.26082663821048,24.633130430392388,25.224830627441406,211064400
2015-10-12,41.00455041579869,41.08310332831845,40.585602658860225,41.02200698852539,19769100,0.6343088359129835,0.6440300931889871,0.629691306789811,0.6403846144676208,227588000,25.36205917788113,25.366558033817498,25.071834050720135,25.107830047607422,121868800
2015-10-13,40.63795840176744,41.13545890013672,40.63795840176744,40.92598342895508,19987800,0.6352812784807846,0.6454885074538378,0.633093990296726,0.6416000723838806,298444000,24.932346122673817,25.299063825373132,24.90084898091881,25.150577545166016,132197200
2015-10-14,40.71651166915542,41.109272770867776,40.611772267832414,40.74269485473633,24697800,0.6423291939319458,0.6753813598631494,0.6416001557188447,0.664931058883667,612148000,25.038092078535033,25.0898366571712,24.648874871321997,24.79511260986328,177849600
2015-10-15,41.03072738647461,41.04818395655345,40.61177969308339,41.03072738647461,27189400,0.6661458538469935,0.6802416286943772,0.6593410369847551,0.6666319370269775,526048000,24.957094525520898,25.220321378642,24.85810252613907,25.16632652282715,150694000
2015-10-16,41.03944691914444,41.49330763748902,40.93471085475706,41.46712112426758,26450300,0.668819408659995,0.6834012127612412,0.6671181460328713,0.6770824193954468,448396000,25.14833293800082,25.197828948069066,24.86710716849112,24.981847763061523,156930400
2015-10-19,41.38857849890877,41.79007294929212,41.03945708794535,41.563140869140625,29387600,0.6792696670067772,0.6824290635018289,0.668090272938584,0.6758671998977661,294712000,24.927849136620136,25.14158000262894,24.772611985992622,25.137081146240234,119036800
2015-10-20,41.40602909584164,41.72897059950963,41.03945116778582,41.69405746459961,30802200,0.6729510093104758,0.6780546240856483,0.6678473365923563,0.6748952269554138,264824000,25.049335961937214,25.68603139009093,24.93234682021207,25.596038818359375,195871200
2015-10-21,41.8249913507112,41.88609102291763,41.11801843383334,41.196571350097656,25144300,0.6790267001875484,0.6831582638841094,0.6649309780836175,0.6661460995674133,386280000,25.647792555854497,26.003262373405033,25.580297678331625,25.59379768371582,167180800
2015-10-22,41.48459707767651,42.723987181902075,41.100562442445174,41.92100143432617,56637100,0.6739228088363676,0.6923930997581346,0.6729507004600473,0.6902058124542236,306884000,25.722033112527583,25.985260009765625,25.670286817869243,25.985260009765625,166616400
2015-10-23,45.6478851497536,47.19275663712742,45.60424538944366,46.1453857421875,135227100,0.6962818147075616,0.6994412114019354,0.6858315159360803,0.6948236227035522,381776000,26.25524016534809,26.824442629933618,26.17199842656662,26.790695190429688,237467600
2015-10-26,45.84862576519281,47.410953654065914,45.82244257773122,47.349857330322266,64633300,0.6953093992811725,0.6970106032210452,0.6853451302781717,0.691663920879364,247436000,26.565712657765523,26.57696065915535,25.85477305763582,25.935766220092773,265335200
2015-10-27,47.1229291801951,47.45459399043394,46.76507785267426,46.861083984375,50999900,0.6882619373189562,0.6955528406745636,0.6877758539180694,0.6911783218383789,208268000,25.962761409444894,26.219239154410243,25.645537941665477,25.771528244018555,279537600
2015-10-28,46.730173632852555,47.11420822143555,46.136663513542096,47.11420822143555,47000800,0.6955525683472237,0.6967677474021912,0.6853452844686169,0.6967677474021912,217036000,26.306983155255754,26.840187826165888,26.111249403954748,26.833436965942383,342205600
2015-10-29,46.73016486823525,46.98328011595281,46.45086643265036,46.57305908203125,30202100,0.6855885740429248,0.6926364062184903,0.671492793805904,0.6727079153060913,327168000,26.70519978900221,27.1529124734375,26.60845805054995,27.116914749145508,204909200
2015-10-30,46.53814346018767,47.122926817498815,45.9271769164073,45.94463348388672,46619800,0.679998716750528,0.6943375063393185,0.6748950454053213,0.6894768476486206,301160000,27.220407830379447,27.272154134112238,26.873937430181474,26.88518714904785,197461200
2015-11-02,46.12792845269459,46.573062657613825,45.927182894799735,46.468326568603516,30285000,0.6916643586440727,0.6982261659774804,0.6875328524690735,0.6974970698356628,190088000,27.17765915250387,27.303647748441026,26.909931669671526,27.263151168823242,128813200
2015-11-03,46.19774599520242,47.47204538059464,46.17156281027643,47.2625732421875,36596900,0.6933652280291857,0.6972537195889598,0.6848592070636694,0.6926361322402954,376768000,27.175407222846523,27.782854163924345,27.155158076028844,27.57587242126465,182076000
2015-11-04,47.28877022707849,47.899736913142924,47.184034127310476,47.48078918457031,37087800,0.6906919843978168,0.6957955974867248,0.6780544000524124,0.6812137961387634,442264000,27.701857358360492,27.85709450312723,27.362137928706108,27.447629928588867,179544400
2015-11-05,47.55934260967423,47.74263161863934,47.131664925921704,47.46333312988281,31468500,0.6846161526721528,0.6865604274694136,0.6714925440480675,0.6734367609024048,478800000,27.531235544138145,27.721029121248858,27.15391003307318,27.321107864379883,158210800
2015-11-06,47.21022095845495,47.9870201398131,47.09675489941923,47.93465042114258,32851200,0.7400270501457612,0.7762385363473661,0.7247161548509329,0.7667603492736816,1172272000,27.364039114935974,27.522199000787694,27.25332719483977,27.352741241455078,132169200
2015-11-09,47.61169600171265,47.890994414246094,46.74761757840597,47.27130126953125,32513100,0.759226551848818,0.765545344187936,0.7526646889207828,0.7633580565452576,492568000,27.330141346032065,27.52219308724792,27.12453353860263,27.242023468017578,135485600
2015-11-10,47.192745721916495,47.245115419876,46.49449972995397,46.70397186279297,55283700,0.7533937870402518,0.757525349691897,0.7327362634966736,0.7487762570381165,552260000,26.412813796293136,26.677167460749807,26.223020228402216,26.383440017700195,236511600
2015-11-11,46.86981162899119,47.30621582790265,46.660336148533766,46.826171875,36516300,0.7492622834775226,0.7546089673138243,0.7388119863949302,0.7414853572845459,619896000,26.29306743543373,26.530307272122702,26.030971931495213,26.23432159423828,180872000
2015-11-12,46.677796193531805,47.11420042495544,46.42468094022609,46.53814697265625,35361100,0.739784316998728,0.7465891946461043,0.735652811043475,0.7388122081756592,291080000,26.268208045051107,26.39473593171521,26.130382286872063,26.146198272705078,130102400
2015-11-13,46.31993955469723,46.51195845998323,45.84862223963142,46.11919403076172,36848200,0.7395411893579084,0.7427005859991389,0.7205848095105247,0.7242302894592285,292940000,26.028706263207265,26.112306029374714,25.366691338599303,25.38250732421875,183249600
2015-11-16,46.32867536975056,47.03564810237819,46.12792649089323,46.930912017822266,32165200,0.7337085933973373,0.7392982915586671,0.72787582457303,0.7388122081756592,344280000,25.16560160479429,25.81180054288384,25.079743643524324,25.79824447631836,152426800
2015-11-17,46.72003573649912,47.03636528248376,46.438854662722285,46.5443000793457,31551300,0.740756483764744,0.7451310024400274,0.735652811043475,0.7388122081756592,257048000,25.965442130751285,25.994815906553306,25.603932659370976,25.687532424926758,110467600
2015-11-18,46.57064146562586,47.43175858483276,46.553067236424724,47.317527770996094,29710000,0.7418613968392644,0.757962356893922,0.7338109458934133,0.7569864988327026,350216000,26.15523351419247,26.54611500518527,26.096487691267434,26.500926971435547,186698800
2015-11-19,47.44055514557426,48.02927683650099,47.256027384709704,47.3966178894043,28149200,0.7596700842033335,0.7667446776741703,0.7535712325486563,0.7591821551322937,254072000,26.58000983593225,27.056751057183078,26.381180052076427,26.83758544921875,173183200
2015-11-20,47.66900992377433,47.71294382474429,46.80789272738433,47.61628723144531,37147600,0.7647932642093555,0.7701602526476832,0.7601581404745712,0.7657690644264221,239744000,26.932484286707137,27.09516400197103,26.853404348402012,26.955080032348633,137148400
2015-11-23,47.66900992377433,47.85353431901324,47.22966421019116,47.61628723144531,28235900,0.772111543446583,0.772111543446583,0.7516195144540816,0.754302978515625,242552000,26.94829963336525,27.052235234166435,26.51222829958286,26.60486602783203,129930000
2015-11-24,47.37904038100529,47.83596032765165,47.08028851213762,47.669010162353516,24600000,0.7543029350292074,0.7669885065214401,0.7508876067545132,0.7604017853736877,195428000,26.509962638167533,26.966367945430903,26.46251468967576,26.86017417907715,171212800
2015-11-25,47.52842266826021,47.651438940135584,47.176944732666016,47.176944732666016,21005100,0.7589383651510543,0.7679646184732364,0.7567427711549654,0.7594262361526489,138300000,26.934740619155768,26.939260457207514,26.643273122091355,26.668127059936523,85553200
2015-11-27,47.273598003090115,47.519633881454645,47.26481256369292,47.3878288269043,9009100,0.7608900051781148,0.7682085940505757,0.756986746146874,0.7657690644264221,86996000,26.726875267894048,26.753989127179526,26.570973593675813,26.61842155456543,52185600
2015-11-30,47.923831416180654,48.29288020799887,47.44933723932141,47.75687789916992,56241400,0.7665007993259897,0.7772347743848876,0.7657689347463846,0.7738193869590759,327244000,26.659088002215885,26.979929261873394,26.604862014535446,26.7291316986084,156721200
2015-12-01,47.80960570449527,48.53013248628715,47.71294910050867,48.52134704589844,39952800,0.7806498875166129,0.7996782449922151,0.7799180231396322,0.7989463806152344,409496000,26.830813257949227,26.844369327764483,26.403779820633055,26.512231826782227,139409600
2015-12-02,48.609206942251376,49.17156888993675,48.3807486579823,48.512550354003906,47274900,0.8001661597661451,0.8084605456103916,0.7911399095047063,0.7928475737571716,294240000,26.512221915133768,26.686199457184305,26.227534212563103,26.272722244262695,133546400
2015-12-03,48.75859685688916,49.004629424688765,47.38783679641494,47.625083923339844,38627800,0.7991902305984342,0.8074846151004058,0.7872365246026858,0.7911397814750671,246656000,26.333730877768634,26.387956866531066,25.80728180391958,26.028705596923828,166278000
2015-12-04,47.55478124060429,49.408820771704406,47.53720700903676,49.12763977050781,43963700,0.7911398103775962,0.8248053366984702,0.7911398103775962,0.8233416080474854,458756000,26.04904098851318,26.943777545428325,26.008371066661898,26.89406967163086,231108000
2015-12-07,49.02220542875953,49.18037018575473,48.58285962642673,49.03977966308594,30709800,0.8230978651024384,0.8230978651024384,0.8052892980653026,0.8077288269996643,333588000,26.882770933091997,27.08160068530184,26.61841560463565,26.724609375,128336800
2015-12-08,48.74100913661353,49.29458226098956,48.319237700542615,49.02219009399414,32878000,0.7977269046919193,0.8221221997553227,0.792603910177496,0.8187068700790405,314488000,26.55290015819158,26.796919743026645,26.40377822777912,26.713321685791016,137238000
2015-12-09,48.653152133574515,49.09249792617085,47.897476833998034,48.310462951660156,36373200,0.8184627421459373,0.8233418000114873,0.7896762658414178,0.7979706525802612,372676000,26.580007266474304,26.59130513697723,26.00159215203521,26.12360191345215,185445600
2015-12-10,48.67073060455972,48.90797775544847,48.336826834574524,48.56528854370117,31775800,0.8004101910831342,0.8089485715314145,0.7977267266738841,0.8045574426651001,236596000,26.218497442031136,26.421847041461575,26.098747601203485,26.24786949157715,116850800
2015-12-11,48.07321121571101,48.41590036479361,47.45812649461662,47.5020637512207,39549500,0.7965068693201739,0.8021177908898435,0.7908959477505042,0.792603611946106,227320000,26.026445192267104,26.071633225097415,25.497736244325083,25.572298049926758,187544800
2015-12-14,47.73930054380526,48.51254648422101,47.1681498507801,48.4510383605957,46768900,0.7933355710762378,0.7989464933159437,0.7850411263547443,0.7945553064346313,275892000,25.346355019332627,25.45932682781177,24.806349912707372,25.414138793945312,257274800
2015-12-15,48.90797003167298,49.11885747202843,48.407116131763715,48.5037727355957,39843000,0.8035815567698117,0.809924343484183,0.7991904280553004,0.8043134212493896,307296000,25.29213117798805,25.48644284294935,24.932879900187274,24.96451187133789,213292400
2015-12-16,48.802529040055525,49.42639923031875,48.1171473580744,49.32095718383789,37503300,0.8060212634140719,0.8118761805419876,0.7989466688227889,0.8091926574707031,236356000,25.095560686596016,25.303428427153868,24.582669368769743,25.156564712524414,224954000
2015-12-17,49.52305146676467,49.90088906458814,48.793735942426636,48.943115234375,41280900,0.8104121821432884,0.8187065677695279,0.7965068749080161,0.7969947457313538,254160000,25.310199967819994,25.362167751534614,24.623332977294922,24.623332977294922,179091200
2015-12-18,49.00462545654121,49.20672409971772,47.47570076858833,47.56357192993164,84684200,0.7913839527979055,0.7994344043214446,0.7830895658230347,0.7840653657913208,395896000,24.60752503203201,24.74534907981034,23.907098301459307,23.956806182861328,385813200
2015-12-21,48.222595255417396,48.63557802217767,47.651444382826156,48.17866134643555,37246300,0.792603873920935,0.8033377916252302,0.7855292212272768,0.802605926990509,284216000,24.239239997724894,24.25957582722337,23.85287647539028,24.250537872314453,190362400
2015-12-22,48.31923304938334,48.74978988245307,47.888672864372516,48.63555908203125,28322200,0.805045417496597,0.8113882052491382,0.798458694265255,0.8033377528190613,130012000,24.266343883374272,24.338645769099184,24.0516964211379,24.227933883666992,131157600
2015-12-23,48.94311143779854,49.101276157266874,48.71464979770355,49.048553466796875,27279800,0.8045573586391401,0.8096803514753008,0.8030936297822507,0.8065089583396912,122524000,24.236974225769565,24.593965601311073,24.221158239451306,24.53973960876465,130629600
2015-12-24,49.08372835014879,49.171596196291986,48.70589057823481,48.91677474975586,9558500,0.804069663146746,0.8111443159009981,0.8028498693574405,0.8091926574707031,52448000,24.62786278855468,24.62786278855468,24.390621218956007,24.4086971282959,54281600
2015-12-28,48.63557149822452,49.16278839111328,48.310456593038715,49.16278839111328,22458300,0.8006542539768972,0.8084607124328613,0.7894324081483,0.8084607124328613,142024000,24.309275527853192,24.331871271022415,23.990695890162716,24.135299682617188,106816800
2015-12-29,49.46154413183868,49.95360921458175,49.25944549400606,49.69000244140625,27731400,0.808948540409359,0.8240736426566938,0.8067529469791921,0.8216341137886047,203660000,24.166931467962943,24.725012533197194,24.14433744878128,24.569110870361328,123724800
2015-12-30,49.619708849610895,49.892101062626686,49.46154411536986,49.47911834716797,21704500,0.8209022463530403,0.8279768974938858,0.8143155242492365,0.8145594596862793,180344000,24.532959488112894,24.560071620173023,24.216638064844506,24.24827003479004,100855200
